data_graphLP_C_234;0.0056340694427490234;7.0;7.0;0.0;optimal;1;3;LP;C

data_graphLP_C_234;0.03688788414001465;7.0;7.0;0.0;optimal;1;3;LP;C

data_graphLP_C_234;0.0056340694427490234;7.0;7.0;0.0;optimal;1;3;LP;C
data_graphLP_C_234;0.03688788414001465;7.0;7.0;0.0;optimal;1;3;LP;C
